Name,Score,Address,City,Zip
Powellhurst Tavern,95,12344 SE Powell Blvd,Portland,97236
Pops Restaurant,100,1235 NE 47th Ave,Portland,97213
Sisters Coffee Company,100,1235 NW Marshall St,Portland,97209
Double Dragon,98.33333333,1235 SE Division St 101,Portland,97202
Chef Naoko,96.33333333,1235 SW Jefferson St,Portland,97201
Tekka Bar,97,1237 SW Washington St,Portland,97205
Dutch Bros Coffee,97.33333333,1239 NE Kane Dr,Gresham,97030
Higgins Restaurant,85,1239 SW Broadway,Portland,97205
Loving Hut,95.33333333,1239 SW Jefferson St,Portland,97201
Ulys,92.5,124 NE 3rd St,Gresham,97030
Paradise Sports Bar and Cafe,97,12423 NE Glisan St,Portland,97230
Uncle Vinnys Eatery and Pizza,94,12424 NE Sandy Blvd,Portland,97230
Vegas Chinese Restaurant,88,12424 SE Division St,Portland,97236
Portland Teriyaki,95,12427 NE Glisan St,Portland,97230
Clearys Restaurant and Spirts,92,12429 NE Glisan St,Portland,97230
Thai Chili Jam Restaurant,84,1243 SW Jefferson St,Portland,97201
Salama Market & Restaurant,87,12435 NE Glisan St,Portland,97230
"Jack in the Box, #7157",91.33333333,12444 NE Airport Way,Portland,97230
Kuu,90,125 NE Martin Luther King Jr Blvd,Portland,97232
Pine State Biscuits Commissary,97.33333333,125 NE Schuyler St,Portland,97212
Barbarella Portland,100,125 NW 5th Ave,Portland,97209
Residence Inn Portland N Harbour,94.75,1250 N Anchor Way,Portland,97217
Wooden Chicken Pub,95.66666667,12500 NE Sandy Blvd,Portland,97230
Rachel's Bar & Grill,91,12510 SE Division St,Portland,97236
"Jimmy Johns, #2352",95,12518 NE Airport Way,Portland,97230
Papa Son's Bar,92.33333333,12525 SE Powell Blvd,Portland,97236
Pizzayaki,94.5,12544 SE Division Street,Portland,97236
Taqueria el Jalisco,92.5,1255 N Main Ave,Gresham,97030
Dragon Palace,85.66666667,1255 NE Cleveland Ave,Gresham,97030
Ablis Experience,93.3125,126 SW 2nd Ave,Portland,97204
Common Law,86,126 SW 2nd Ave # 106,Portland,97204
Teote Outpost,87.5,126 SW 2nd Ave #101,Portland,97204
Bless Your Heart Burgers,98.75,126 SW 2nd Ave Ste 103,Portland,97204
Pollo Bravo,91.66666667,126 SW 2nd Ave Ste 110,Portland,97204
Sharetea,100,1260 E Burnside Street,Portland,97214
"Taco Bell 32935,",96,12605 SE Division St,Portland,97236
"Starbucks Coffee, #14042",100,12613 SE Division St,Portland,97236
Scarlet Lounge,95.5,12646 SE Division St,Portland,97236
Pizzicato Pizza,95.5,1265 NW 10th Ave,Portland,97209
Foster Road Dairy Queen,96,12727 SE Foster Rd,Portland,97236
Black Rock Coffee Bar,100,128 N Lombard St,Portland,97217
City State Diner,92.5,128 NE 28th Ave,Portland,97232
Cliffs,95,128 NE Russell St,Portland,97212
Armory Cafe 2nd Floor Kitchen,97.25,128 NW 11th Ave,Portland,97209
Stumptown Coffee Roasters,93.25,128 SW 3rd Ave,Portland,97204
Rainbow Dragon Restaurant,93.66666667,12840 SE Stark St,Portland,97233
Marys Fine Foods,81.33333333,129 SW Broadway,Portland,97205
Black Rock Coffee Bar,98.33333333,1290 NE Burnside Rd,Gresham,97030
Star Theater,93.66666667,13 NW 6th Ave,Portland,97209
Botanist Bar PDX,100,1300 NW Lovejoy St,Portland,97209
Coava Coffee Roasters,98.33333333,1300 SE Grand Ave,Portland,97214
Zells Cafe,97.5,1300 SE Morrison St,Portland,97214
Marthas/Roof Deck at Revolution Hall,98.33333333,1300 SE Stark St # 110&109,Portland,97214
Venue 101 (AKA-Show Bar,100,1300 SE Stark St Suite 101&213,Portland,97214
"Starbucks Coffee, #414",100,1300 SW 3rd Ave,Portland,97201
Subway,94.5,1301 NE Broadway A,Portland,97232
Ps and Qs Market,86.5,1301 NE Dekum St,Portland,97211
"Starbucks Coffee, #477",100,1301 NW 23rd Ave,Portland,97210
Acadia Bistro,95.5,1303 NE Fremont St,Portland,97212
Picnic PDX,99,1305 NW 23rd Ave,Portland,97210
White Owl Social Club,100,1305 SE 8th Ave,Portland,97214
"Starbucks Coffee, #465",100,1305 SE Tacoma St,Portland,97202
Winning Spot,99,13056 SE Stark St B,Portland,97233
Ichi 15 Teriyaki,95.25,1307 NE 102nd Ave C,Portland,97220
Muchas Gracias Mexican Food,98.75,1307 NE 102nd Ave D,Portland,97220
Jamba Juice,100,1307 NE 102nd Ave I,Portland,97220
There Be Monsters,100,1308 SE Morrison St,Portland,97214
The Star Portland,92,1309 NW Hoyt St,Portland,97209
Von Ebert Brewing,100,131 NW 13th Ave,Portland,97209
Tara Thai Northwest,100,1310 NW 23rd Ave,Portland,97210
Bridge City Cafe,94,1310 SW 3rd Ave,Portland,97201
Skyline Restaurant,97,1313 NW Skyline Blvd,Portland,97229
Andina Restaurant and Bar,87,1314 NW Glisan St,Portland,97209
Verdigris,98,1315 NE Fremont St,Portland,97212
Eastside Coffee Bar & Workspace,100,1315 SE 20th Ave,Portland,97214
"Barnes and Noble Booksellers, #2077",100,1317 Lloyd Center,Portland,97232
Mio Sushi Pearl,100,1317 NW Hoyt St,Portland,97209
Riyadhs Lebanese Food,98.33333333,1318 SE Hawthorne Blvd,Portland,97214
Bijou Cafe,86.66666667,132 SW 3rd Ave,Portland,97204
Railhouse Lounge,97,1320 SE Water Ave,Portland,97214
Via Delizia,92,1320 SW Broadway,Portland,97201
Jantzen Beach Original Joes,100,1321 N Hayden Island Dr,Portland,97217
Scooter McQuades,76.5,1321 SW Washington St,Portland,97205
Siri Indian Cuisine,92.25,1323 NW 23rd Ave,Portland,97210
Crave Catering,100,1324 SE 8th Ave,Portland,97214
Tads Chicken and Dumplings,100,1325 E Historic Columbia River Hwy,Troutdale,97060
Milos City Café,92,1325 NE Broadway,Portland,97232
Free House,97.33333333,1325 NE Fremont St,Portland,97212
Henry Higgins Boiled Bagels,85,1325 SE Tacoma St,Portland,97202
Rose City Book Pub,98.5,1329 NE Fremont St,Portland,97212
Sisters of the Road,96.33333333,133 NW 6th Ave,Portland,97209
E San Thai Cuisine,91.5,133 SW 2nd Ave,Portland,97204
Raven and Rose,87,1331 SW Broadway,Portland,97201
Cassidys Restaurant,85.25,1331 SW Washington St,Portland,97205
Joes Cellar,88.25,1332 NW 21st Ave,Portland,97209
Ikoi No Kai,99.25,1333 SE 28th Ave,Portland,97214
Big Town Hero,93,1334 NW Civic Dr,Gresham,97030
Thai Touch Cuisine,98.33333333,1334 SE Hawthorne Blvd,Portland,97214
Jantzen Beach Boomers Burgers and Bar B Cue,96,1335 N Hayden Island Dr,Portland,97217
Brix Tavern,85.33333333,1338 NW Hoyt St,Portland,97209
Mizu Sushi Bar,95.25,1338 SW 3rd Ave,Portland,97201
Rogue Pearl Public House,96.75,1339 NW Flanders St,Portland,97209
"Bacari, #1",93,134 NW 3rd St,Gresham,97030
Jolly Roger,96.66666667,1340 SE 12th Ave,Portland,97214
Portland Kettle LLC,99,1344 SW 3rd Ave,Portland,97201
Poke Bar,100,1348 SW Third Avenue,Portland,97201
Garden Bar,100,135 NW Broadway,Portland,97209
Nossa Familia - Lovejoy,100,1350 NW Lovejoy Street 220,Portland,97209
Foxys,98.33333333,13503 SE Division St,Portland,97236
Busters Texas Style BBQ,94.5,1355 NE Burnside Rd,Gresham,97030
"Tilt 2,",98.75,1355 NW Everett St,Portland,97209
Chiosco-The Porter,86.4,1355 SW 2nd Ave,Portland,97201
Lust,100,13550 SE Powell Blvd,Portland,97236
Fullers Restaurant,95.5,136 NW 9th Ave,Portland,97209
Lucky Corner Bar N Grill,87,13604 SE Powell Blvd,Portland,97236
Dairy Queen,92,13608 SE Division St,Portland,97236
Guilty Pleasures,87,13639 SE Powell Blvd,Portland,97236
Dutch Bros Coffee,99,13640 SE Division St,Portland,97236
M and M Restaurant and Lounge,83,137 N Main Street,Gresham,97030
Marinepolis Sushi Land - Pearl,92,138 NW 10th Ave,Portland,97209
Honey Jar Cafe,89,13810 NE Sandy Blvd,Portland,97230
"Double Pepper,",79,13816 NE Sandy Blvd,Portland,97230
Venture Inn,98.33333333,13900 NE Sandy Blvd,Portland,97230
Sandy Hot Wing Cafe,92.66666667,13912 NE Sandy Blvd,Portland,97230
"Dottys, #2",93.66666667,1395 NE 181st Ave,Portland,97230
Standard Fall Out Shelter,100,14 NE 22nd Ave,Portland,97232
"Panera Bread, #2157",98.75,1400 N Tomahawk Island Dr,Portland,97217
Crush,100,1400 SE Morrison St,Portland,97214
Sunees Thai Kitchen,96.66666667,1400 SE Stark St,Portland,97214
Levy Coliseum Catering A E C,92,1401 N Wheeler Ave,Portland,97227
Juvenile Justice Complex Courtyard Cafe Catering,97.75,1401 NE 68th Ave,Portland,97213
Pettygrove Station,97,1401 NW 19th Avenue,Portland,97209
Nostrana,94.5,1401 SE Morrison St,Portland,97214
Smokehouse Tavern DBA Delores,91,1401 SE Morrison St 117,Portland,97214
Press Release,94.5,1401 SW Naito Parkway,Portland,97201
Portland Marriott Downtown Banquet Kitchen Caterin,95.1,1401 SW Naito Pkwy,Portland,97201
Glendoveer Golf and Tennis,99,14015 NE Glisan St,Portland,97230
Von Ebert Brewing,89,14021 NE Glisan St,Portland,97230
"Carls Jr, #7119",100,1403 NE 102nd Ave,Portland,97220
Richards,89.33333333,1403 NE 181st Ave,Portland,97230
Namaste Indian Cuisine,89,1403 NE Weilder St,Portland,97232
Farm Spirit,100,1403 SE Belmont St,Portland,97214
West Coast Grocery Company,92,1403 SE Stark St,Portland,97214
Chai Thai Cuisine,91,14035 SE Stark St,Portland,97233
"Wendy's, #1512",100,1405 N Lombard St,Portland,97217
Sugar Street,87,1405 SE Alberta Street,Portland,97214
High Dive,100,1406 SE 12th Ave,Portland,97214
Meat Cheese Bread,100,1406 SE Stark St,Portland,97214
Que Pasa Cantina,100,1408 SE 12th Ave,Portland,97214
Nel Centro,87.75,1408 SW 6th Ave,Portland,97201
Bamboo Sushi,82,1409 NE Alberta St,Portland,97211
Beer,100,1410 SE Stark St,Portland,97214
Rafatis Catering,93.25,1410 SW Morrison St,Portland,97205
Joy Teriyaki at Halsey,91.66666667,1411 NE 181st Ave,Portland,97230
Eastern Cathay,83.66666667,1411 NE 82nd Ave,Portland,97220
Chai Yo Restaurant,81.75,1411 NE Broadway,Portland,97232
10 Barrel Brewing Company,95.5,1411 NW Flanders St,Portland,97209
Tiny's Coffee,100,1412 SE 12th Ave,Portland,97214
Our Coffee House,96,1412 SE 282nd Avenue,Gresham,97080
Woody's Coffee,100,1412 SE Morrison St,Portland,97214
Don Camaron,92,14130 SE Division St,Portland,97236
Farm Spirit,98.5,1414 SE Morrison St,Portland,97214
Snow Bunny Cafe,97,1415 NW 11th Avenue,Portland,97209
Strum,100,1415 SE Stark St,Portland,97214
Twilight Cafe,87.5,1420 SE Powell Blvd,Portland,97202
"Wendy's, #1522",100,1421 NE Grand Ave,Portland,97232
"Case Study Coffee, #3",87.5,1422 NE Alberta St,Portland,97211
Sushi Ohana,88.33333333,1422 NE Broadway St,Portland,97232
Southland Whisky Kitchen,100,1422 NW 23rd Ave,Portland,97210
Eb and Bean,97,1425 NE Broadway,Portland,97232
Back Pedal Brewing Co,100,1425 NW Flanders St,Portland,97209
Mika Japanese Sushi,93.25,1425 SW 2nd Ave,Portland,97201
Pastini,100,1426 NE Broadway,Portland,97232
Kooler (The),96,1427 SE Orient Dr,Gresham,97080
Stark Street Pub & Grill,93,14270 SE Stark St,Portland,97233
Ben and Jerrys Hawthorne,100,1428 SE 36th Ave,Portland,97214
3 Doors Down Cafe,100,1429 SE 37th Ave,Portland,97214
Sandy Hut,96,1430 NE Sandy Blvd,Portland,97232
Garden Bar Commissary Kitchen,99.16666667,1430 SE Water Ave,Portland,97214
INJ Coffee,95.33333333,1431 SW Park Ave,Portland,97201
Blue Pine Grill,89,1432 SE 282nd Ave,Gresham,97080
St Stephens Episcopal,97.5,1432 SW 13th Ave,Portland,97201
Revolucion Coffee House,98,1432 SW 6th Ave,Portland,97201
Casa del Sol Mexican Restaurant,79.33333333,14324 SE Division St,Portland,97236
Play Date PDX,97.5,1434 NW 17th Ave,Portland,97209
Noodle World,97.33333333,1434 SW Park Ave,Portland,97201
Khao San,82.75,1435 NW Flanders St,Portland,97209
Tin Shed,97,1438 NE Alberta St,Portland,97211
Casa Del Matador,94.66666667,1438 NW 23rd Ave,Portland,97210
"Panda Express, #1110",99,1440 N Lombard St C,Portland,97217
Capitol Restaurant & Bar,98.5,1440 NE Broadway,Portland,97232
Victorian Belle,98,1441 N Mcclellan St,Portland,97217
Crowne Plaza Portland Downtown Restaurant,92,1441 NE 2nd Ave,Portland,97232
Peets Coffee Tea,98.33333333,1441 NE Broadway St,Portland,97232
Panda Express Restaurant #2099,99,1450 NE 122nd Ave,Portland,97230
Golden Pliers Bicycle Repair & Supply,100,1451 N Skidmore St,Portland,97217
Chandelier,100,1451 SE Ankeny St,Portland,97214
"KFC, 080037",98.5,14515 SE Division St,Portland,97236
Fuel Cafe,87,1452 NE Alberta St,Portland,97211
"Sharis Restaurant, #171",87.5,1453 NE 181st Ave,Portland,97230
Broadway & Clay Starbucks #420,96.8,1455 SW Broadway,Portland,97201
Daisy Cafe,92,1465 NE Prescott St,Portland,97211
Capitola Coffee,92,1465 NE Prescott St B,Portland,97211
Pok Pok Noi,95,1469 NE Prescott St,Portland,97211
Trinity Episcopal Cathedral,98.33333333,147 NW 19th Ave,Portland,97209
Kellis Cafe,89,14717 SE Division St,Portland,97236
Grain & Gristle,93,1473 NE Prescott St,Portland,97211
Portland Suites,94,1477 NE 183rd Ave,Portland,97230
Charlie's Teriyaki,97,14800 SE Powell Blvd 2,Portland,97236
"Carls Jr, #7121",97.33333333,14836 SE Division St,Portland,97236
Poke Mon,98.5,1485 SE Hawthorne Blvd,Portland,97214
Sidekicks Deli,100,1489 SE Hogan Rd,Gresham,97080
New China Garden,93.33333333,14908 SE Powell Blvd,Portland,97236
Taco Salsa,92.33333333,14919 SE Stark St 101,Portland,97233
Lucky Spot,100,14919 SE Stark St 112,Portland,97233
Good Brothers Pizza,96,14919 SE Stark St Suite 105,Portland,97233
Alexanders Deli,97,15 NE 181st Ave,Portland,97230
Khora Coffeehouse,100,15 NE 18th Ave,Portland,97232
Union Gospel Mission,97.33333333,15 NW 3rd Ave,Portland,97209
Hoxton The,96,15 NW 4th Avenue,Portland,97209
Holman's Bar & Grill,100,15 SE 28th Ave,Portland,97214
X,98.5,15 SW 2nd Ave,Portland,97204
Sultan Cafe,98,1500 NW 18th Ave,Portland,97209
Crown Cafe,97.25,1500 SW 1st Ave,Portland,97201
Aztec Will Joe Rose,90.33333333,1501 NE Broadway,Portland,97232
Voodoo Doughnut,100,1501 NE Davis St,Portland,97232
Daddy Mojos Cafe,96,1501 NE Fremont St,Portland,97212
Koji Osakaya Japanese Restaurant,93,1502 NE Weidler St,Portland,97232
"Starbucks Coffee, #14046",100,1503 NE Martin Luther King Jr Blvd,Portland,97232
Love Belizean,95.33333333,1503 SW Broadway,Portland,97201
Sesame Donuts,98,1503 SW Park Ave,Portland,97201
McMenamins on Broadway,100,1504 NE Broadway 900,Portland,97232
Strikeforce,100,1505 NW 21st Ave,Portland,97209
SeaSweets Poke,100,1505 SE 31st Ave Unit 102,Portland,97214
Hillsdale Pub,92,1505 SW Sunset Blvd,Portland,97239
Shilo Inn Rose Garden,94.5,1506 NE 2nd Ave,Portland,97232
Grassa,99.25,1506 NW 23rd Ave,Portland,97210
Arbor Lodge,100,1507 N Rosa Parks Way,Portland,97217
Rounders,95.33333333,1509 NE 181st Ave,Portland,97230
"Starbucks Coffee, #18729",100,1510 NE 122nd Ave,Portland,97230
Lloyd Cinemas,98.33333333,1510 NE Multnomah St,Portland,97232
Greenleaf Juicing Company - Slabtown,100,1510 NW 22nd Avenue,Portland,97210
Helium Comedy Club,89,1510 SE 9th Ave,Portland,97214
King Tide Fish & Shell,85.75,1510 SW Harbor Way,Portland,97201
Subway Sandwiches #36856,91.33333333,1511 NE 181st Avenue,Portland,97230
"Pizza Hut, #2859",99,1513 NE 181st Ave,Portland,97230
Hem 23 Vietanmese Bar & Grill,94.5,1514 NW 23rd Ave,Portland,97210
Lugano Coffee Express,99,1515 SE Water Ave Ste 101,Portland,97214
Gilini,93,1515 SW 5th Ave 500,Portland,97201
Away Days Brewing,100,1516 SE 10th Ave,Portland,97214
15th Avenue Hophouse,98.5,1517 NE Brazee St,Portland,97212
Pacific Pie Company,100,1520 SE 7th Ave,Portland,97214
Thirsty Monk Bazi,100,1522 SE 32nd Ave,Portland,97214
Salvador Mollys Sun West,79,1523 SW Sunset Blvd,Portland,97239
Lela's Bistro,97.33333333,1524 NW 23rd Ave,Portland,97210
Nimble Fish,100,1524 SE 20th Ave,Portland,97214
"McDonalds 18588,",98.5,1525 NE 103rd Ave,Portland,97220
McMenamins Market Street Pub,93.66666667,1526 SW 10th Ave,Portland,97201
Days Inn,100,1530 NE 82nd Ave,Portland,97220
Kiva Tea Bar and Spa,99,1533 NW 24th Ave,Portland,97210
"Wendy's, #1632",91,1535 NE 181st Ave,Portland,97230
Park Ave Cafe,99,1535 SW Park Ave,Portland,97201
Grants Philly Cheese Steak,98.33333333,15350 NE Sandy Blvd A,Portland,97230
Helsers on Alberta,89,1538 NE Alberta St,Portland,97211
Leaky Roof Pub Grill,91.25,1538 SW Jefferson St,Portland,97201
Besaw's,98.33333333,1545 NW 21st Ave,Portland,97209
Lucky Deli Express,93,1547 SE Orient Dr,Gresham,97080
Agave Azul Mexican Restaurant,94.5,155 SE Vista Ave,Gresham,97080
"McDonalds, #2977",96.66666667,1567 NE Burnside Rd,Gresham,97030
"Popeyes Chicken and Biscuits, #10887",98,1570 NE Division St,Gresham,97030
Breakside Brewery - Slabtown,100,1570 NW 22nd Ave,Portland,97210
Grind,88,15826 SE Division St,Portland,97236
Division Sports Pub,95.25,1585 NE Division St,Gresham,97030
Elmer's Restaurant - Gresham,97,1590 NE Burnside Rd,Gresham,97030
Fortune Star Lounge,98.5,15920 SE Division St,Portland,97236
Dream On Saloon,95,15920 SE Stark St,Portland,97233
"Dottys, #18",99,1595 NE Division St,Gresham,97030
KickStand Comedy,100,16 NW Broadway,Portland,97209
Changs Mongolian,96,1600 NE 122nd Ave,Portland,97230
Flying Pie Pizzeria Gresham,96.33333333,1600 NW Fairview Dr,Gresham,97030
Dominos Pizza #7232,87,1600 SE 122nd Ave,Portland,97233
La Mixteca Taqueria,84.66666667,1601 NE 223rd Ave 120,Fairview,97024
Gildas Italian Restaurant,85.75,1601 SW Morrison St,Portland,97205
Handsome Pizza and Seastar Bakery,97,1603 NE Killingsworth St,Portland,97211
Hat Yai Restaurant,88,1605 NE Killingsworth St,Portland,97211
PDX Sliders,90,1605 SE Bybee Blvd,Portland,97202
Daily Double Tavern,94,1607 NE 162nd Ave,Portland,97230
Fetzers German Sausage,100,1608 N Argyle St,Portland,97217
"Subway, #49436",92,16088 NE Sandy Blvd,Portland,97230
St Jack NW,96,1610 NW 23rd Ave,Portland,97210
Artemis Foods Catering,100,1610 SE 3rd Ave,Portland,97214
Fruteria Delicias,99,16100 SE Stark St,Portland,97233
Elephants Commissary,96.66666667,1611 SE 7th Ave,Portland,97214
"Mashita Teriyaki, #1",91,1612 NE 6th Ave,Portland,97232
Red Apple Bar and Grill,91.33333333,16126 NE Sandy Blvd,Portland,97230
Boxer Ramen,90.66666667,1613 SE Bybee Boulevard,Portland,97202
Tea Bar,92,1615 NE Killingsworth St,Portland,97211
G-Love,100,1615 NW 21st Avenue,Portland,97210
Teote,97.33333333,1615 SE 12th Ave,Portland,97214
Taste of Bangkok,100,1618 NE 6th Ave,Portland,97232
Avenue 23rd Tap & Table,98.33333333,1620 NW 23rd Ave,Portland,97210
"Starbucks Coffee, #3714",100,1621 NE Grand Ave,Portland,97232
Oaks Bottom Public House,93.33333333,1621 SE Bybee Blvd,Portland,97202
"Burgerville, #37",98,16211 SE Division St,Portland,97236
Lakeside Gardens,100,16211 SE Foster Rd,Portland,97236
Time Out Bar and Grill,98.33333333,16219 NE Glisan St,Portland,97230
Milos Espresso,100,16234 SE Division St,Portland,97236
McMenamins Mission Theatre and Pub,100,1624 NW Glisan St,Portland,97209
Don Kamaron Restaurant,81,16246 SE Stark St,Portland,97233
Podnahs Pit Barbecue,100,1625 NE Killingsworth St,Portland,97211
La Taq,97,1625 NE Killingsworth St # A,Portland,97211
Carioca Bowls,100,1625 NW 21st Avenue,Portland,97210
Sparrow's Coffee,90.5,1625 SE Bybee Blvd,Portland,97202
"ICHI Teriyaki Restaurant, #23",84.33333333,16255 SE Division St,Portland,97236
Ichiza Kitchen,92,1628 SW Jefferson St,Portland,97201
Barley Mill Pub,97.33333333,1629 SE Hawthorne Blvd,Portland,97214
Pizzicato,94.66666667,1630 SE Bybee Blvd,Portland,97202
Nectar Frozen Yogurt Lounge,97.33333333,1631 SE Bybee Blvd,Portland,97202
Olympic Provisions NW,98,1632 NW Thurman St,Portland,97209
"Starbucks Coffee, #491",97.5,1633 NE 39th Ave,Portland,97232
Nossa Familia Coffee,98.75,1633 SE 3rd Ave,Portland,97214
Homeless Youth Shelters,92.33333333,1635 SW Alder St,Portland,97205
"Subway, #24965",88,16353 SE Division St,Portland,97236
Little Caesars Division Crossing,93.66666667,16353 SE Division St # 1106,Portland,97236
Richards,99,16353 SE Division St 112,Portland,97236
"Dottys, #4",99,16353 SE Division St 116,Portland,97236
Rounders 162nd,90.33333333,16353 SE Division St 124,Portland,97236
Beetroot Market & Deli,100,1639 NW Glisan St,Portland,97209
Pok Pok NW,97.5,1639 NW Marshall St,Portland,97209
"Dottys, #27",100,1640 NE 122nd Ave,Portland,97230
See See Coffee,97.5,1642 NE Sandy Blvd,Portland,97232
Stacked Sandwich Shop,99,1643 SE 3rd Ave,Portland,97214
Time Out Deli and Pub,97.33333333,16440 SE Division St,Portland,97236
Siam Sushi Restaurant,94.66666667,165 E Historic Columbia River Hwy,Troutdale,97060
Ruby Jewel,100,1650 NW 23rd Ave,Portland,97210
Commodore Lounge,98.75,1650 W Burnside St,Portland,97209
Jackpot Bistro LLC,97,1652 NW Fairview Dr,Gresham,97030
Chinese Happiness,86.5,1655 NE Division St,Gresham,97030
Bamboo Sushi Commissary,100,1660 SE 3rd Ave,Portland,97214
Division Street Cinemas,95.33333333,16603 SE Division St,Portland,97236
Corkscrew Winebar,93.75,1665 SE Bybee Blvd,Portland,97202
