Name,Score,Address,City,Zip
Sterling Coffee,100.0,518 NW 21st Ave,Portland,97209.0
Den on Broadway,71.25,518 SW Broadway,Portland,97205.0
Kure Juice Bar,97.33333333,518 SW Taylor St,Portland,97204.0
Happy Landing Tavern,100.0,520 SE 148th Ave,Portland,97233.0
Spella Caffe,94.0,520 SW 5th Ave,Portland,97204.0
Subway-6th Alder,97.25,520 SW 6th Ave,Portland,97204.0
"Old Town Pizza, #2",95.0,5201 NE Martin Luther King Jr Blvd,Portland,97211.0
52nd Ave Sports Bar,98.75,5201 NE Sandy Blvd,Portland,97213.0
Sweedeedee,100.0,5202 N Albina Ave,Portland,97217.0
Sardine Head,100.0,5202 N Albina Avenue,Portland,97217.0
Cabezon Restaurant and Fish Market,96.66666667,5204 NE Sacramento St,Portland,97213.0
Maplewood Coffee and Tea,84.5,5206 SW Custer St,Portland,97219.0
Pie Spot,100.0,521 NE 24th Ave,Portland,97232.0
Chill N Fill,97.33333333,5215 N Lombard St,Portland,97203.0
Lift off Lounge (The),100.0,5216 NE Sandy Boulevard,Portland,97213.0
Elephants on Corbett,85.0,5221 SW Corbett Ave,Portland,97239.0
Hogan's Goat,95.0,5222 NE Sacramento St,Portland,97213.0
Lucas Bucci,100.0,5222 NE Sacramento Street,Portland,97213.0
Toast,97.75,5222 SE 52nd Ave,Portland,97206.0
"Ishtar Gate, #2",78.0,5222 SE Foster Rd,Portland,97206.0
Curious Comedy Theater,95.0,5225 NE Martin Luther King Jr Blvd,Portland,97211.0
"Don Pedro, #7",92.0,5226 SW Beaverton Hillsdale Hwy,Portland,97221.0
My Fathers Place,100.0,523 SE Grand Ave,Portland,97214.0
Siri Thai,91.66666667,5234 SE Powell Blvd,Portland,97206.0
Verde Cocina,93.5,524 NW 14th Ave,Portland,97209.0
Twilight Room,89.75,5242 N Lombard St,Portland,97203.0
"Starbucks Coffee Company, #14045",100.0,525 NE Grand Ave,Portland,97232.0
Sweet Coco G,100.0,525 NW 11th Avenue,Portland,97209.0
Departure - 6th Floor Banquet Kitchen,85.375,525 SW Morrison St,Portland,97204.0
New Deal Cafe,100.0,5250 NE Halsey St,Portland,97213.0
Cityteam Ministries,100.0,526 SE Grand Ave,Portland,97214.0
Elevated Coffee,84.5,5261 NE Martin Luther King Jr Blvd,Portland,97211.0
"Pizza Hut, #2874",98.33333333,5265 N Lombard St,Portland,97203.0
Bistro Agnes - Kask,73.0,527 SW 12th Ave,Portland,97205.0
Two Point Inn,100.0,5277 N Lombard St,Portland,97203.0
River Pig Saloon,98.33333333,529 NW 13th Ave,Portland,97209.0
23 Hoyt,92.75,529 NW 23rd Ave,Portland,97210.0
Rialto Poolroom,73.25,529 SW 4th Ave,Portland,97204.0
Portland Florist Shop and Coffee,100.0,530 NE 118th Ave,Portland,97220.0
Favela Brazilian Cafe,88.0,5300 SE Foster Road,Portland,97206.0
Railside Pub,93.5,5301 NE Portland Hwy,Portland,97218.0
42nd Ave Fish & Chip,95.33333333,5302 NE 42nd Ave,Portland,97218.0
Devils Point,98.33333333,5305 SE Foster Rd,Portland,97206.0
Flying Pie Pizzeria,100.0,5314 N Lombard St,Portland,97203.0
Zien Hong Restaurant,92.33333333,5314 NE Sandy Blvd,Portland,97213.0
Tabor Tavern,91.0,5325 E Burnside St,Portland,97215.0
Meals on Wheels People MLK,100.0,5325 NE Martin Luther King Jr Blvd,Portland,97211.0
Fishwife The,98.0,5328 N Lombard St,Portland,97203.0
J Cafe,96.0,533 NE Holladay St 101,Portland,97232.0
Keys Lounge,92.0,533 NE Killingsworth St,Portland,97211.0
Slow Bar,95.66666667,533 SE Grand Ave,Portland,97214.0
"Baskin Robbins, #4334",100.0,5330 N Lombard St,Portland,97203.0
Honey Baked Ham,89.0,5331 SW Macadam Ave # 276,Portland,97239.0
Essence Coffee & Tea,90.33333333,5331 SW Macadam Ave 262,Portland,97239.0
Foster Burger,91.0,5339 SE Foster Rd,Portland,97206.0
Case Study Coffee,96.66666667,5347 NE Sandy Blvd,Portland,97213.0
Desire,91.0,535 NE Columbia Blvd,Portland,97211.0
Mirakutei,91.0,536 E Burnside St,Portland,97214.0
Lotus and Bean Espresso Bar,94.25,536 SW 3rd Ave,Portland,97204.0
Dus Grill,93.5,5365 NE Sandy Blvd,Portland,97213.0
Mudd Works Roastery,96.66666667,537 SE Ash St 108,Portland,97214.0
J and M Cafe,100.0,537 SE Ash St Ste 104,Portland,97214.0
Never Coffee,100.0,537 SW 12th Ave,Portland,97205.0
Sansai Japenese Grill,97.0,539 NW 21st Ave,Portland,97209.0
Joe's Burgers PSU,98.33333333,540 SW College St,Portland,97201.0
"Nepo, #42",98.5,5403 NE 42nd Ave,Portland,97218.0
Coffee Quest,93.5,541 NE 20th Ave,Portland,97232.0
Bless your Heart Burgers,100.0,5410 NE 33rd Ave,Portland,97211.0
Bridge City Pizza,98.0,5412 SE Woodstock Blvd,Portland,97206.0
Yakuza Lounge,95.0,5417 NE 30th Ave,Portland,97211.0
Greeley Avenue Bar and Grill,96.75,5421 N Greeley Ave,Portland,97217.0
Expatriate,90.0,5424 NE 30th Ave,Portland,97211.0
Oly's Pizza,100.0,5425 E Burnside St,Portland,97215.0
Beast,92.0,5425 NE 30th Ave,Portland,97211.0
Advice Booth (The),100.0,5426 N Gay Ave,Portland,97217.0
Sushi Sushi,83.66666667,5432 SE 82nd Ave,Portland,97266.0
Pho Viet Nam,96.66666667,5440 SE 82nd Ave,Portland,97266.0
Nakitas Espresso Deli,100.0,5440 SW Westgate Dr 140,Portland,97221.0
Tabor Space,100.0,5441 SE Belmont St,Portland,97215.0
Santo Domingo Taqueria,96.66666667,5447 NE 42nd Ave,Portland,97218.0
Riverside Corral,97.5,545 SE Tacoma St,Portland,97202.0
K Town Korean BBQ,91.0,5450 SE 82nd Ave,Portland,97266.0
Clyde's Prime Rib,97.5,5474 NE Sandy Blvd,Portland,97213.0
G Station,98.0,550 NW 6th Ave,Portland,97209.0
George's Corner Sports Bar and Grill,98.33333333,5501 N Interstate Ave,Portland,97217.0
Wilder Bar and Cafe,93.0,5501 NE 30th Ave,Portland,97211.0
Old Gilbert Road Tavern,99.0,5501 SE 72nd Ave,Portland,97206.0
Space Monkey Coffee,94.66666667,5511 SE 72nd Ave,Portland,97206.0
Mt Scott Park Presbyterian Church,100.0,5512 SE 73rd Ave,Portland,97206.0
Arleta Library Cafe,97.5,5513 SE 72nd Ave,Portland,97206.0
D.O.C,92.0,5519 NE 30th Ave,Portland,97211.0
Bergerac,99.0,5520 SE Woodstock Blvd,Portland,97206.0
"Bistro 23, #23",100.0,5530 NE 122nd Ave,Portland,97230.0
Slingshot Lounge,95.66666667,5532 SE Center St,Portland,97206.0
Upper Left Roasters,79.5,555 SW Morrison Ste 100,Portland,97204.0
Downtown Freddie Brown,88.83333333,555 SW Oak St,Portland,97204.0
Rabbits Cafe LLC,93.66666667,555 SW Oak St Ste G,Portland,97204.0
PCC Cascade - Student Union Cafe,98.5,5575 N Albina Ave,Portland,97217.0
"McDonalds, #11574",97.33333333,5613 SE 82nd Ave,Portland,97266.0
German American Society,100.0,5626 NE Alameda St,Portland,97213.0
Jolly Roger at Johns Landing,89.0,5627 SW Kelly Ave,Portland,97239.0
Super Torta,97.25,5640 SE Woodstock Blvd,Portland,97206.0
Art de Cuisine,98.33333333,5642 SE 115th Ave,Portland,97266.0
"Subway, #37231",87.0,5700 NE Martin Luther King Jr Blvd,Portland,97211.0
Chart House,83.0,5700 SW Terwilliger Blvd,Portland,97239.0
Peters Bar and Grill,98.33333333,5701 NE Fremont St,Portland,97213.0
Mictlan,90.0,5703 SE 82nd Ave,Portland,97266.0
Ichidai Restaurant,94.0,5714 SE Powell Blvd A,Portland,97206.0
Zoiglhaus Brewing Company,86.66666667,5716 SE 92nd Ave,Portland,97266.0
"KFC, 080029",100.0,5721 NE Martin Luther King Jr Blvd,Portland,97211.0
McMenamins Kennedy School Main Kitchen Bar,94.66666667,5736 NE 33rd Ave,Portland,97211.0
Casa del Sol,100.0,5745 NE Prescott St,Portland,97218.0
Nomad Restaurant,89.5,575 NE 24th Ave,Portland,97232.0
Tasty and Alder,87.75,580 SW 12th Ave,Portland,97205.0
Mariscos El Malecon,94.33333333,5800 NE Portland Hwy,Portland,97218.0
Starbucks-27041,99.25,5810 N Lombard St,Portland,97203.0
ChaBa Thai Restaurant,80.0,5810 NE Sandy Blvd,Portland,97213.0
Leikam Brewing,100.0,5812 NE Burnside,Portland,97215.0
Yukon Tavern,98.33333333,5819 SE Milwaukie Ave,Portland,97202.0
Thai Seasons Restaurant,92.66666667,5824 NE Sandy Blvd,Portland,97213.0
El Pato Feliz Jr,96.75,5824 SE 92nd Ave,Portland,97266.0
7 Elements,77.5,5827 E Burnside St,Portland,97215.0
Papa Haydn Cafe,94.0,5829 SE Milwaukie Ave,Portland,97202.0
Taqueria Los Taquitos LLC,91.66666667,5832 NE Glisan St,Portland,97213.0
Steakadelphia,93.75,5835 SE Powell Blvd,Portland,97206.0
Eagle Eye Tavern,98.75,5836 SE 92nd Ave,Portland,97266.0
Donut Queen Pizza and Bakery,84.0,5842 E Burnside St,Portland,97215.0
Arrowood,100.0,5846 NE Sandy Blvd,Portland,97213.0
Sinnotts Lil Cooperstown,95.25,5851 NE Halsey St,Portland,97213.0
Corbett Fish House,92.0,5901 SW Corbett Ave,Portland,97239.0
Hometown Pizza,96.66666667,5902 SE 72nd Ave,Portland,97206.0
Fo Po Tavern,97.0,5902 SE Foster Rd,Portland,97206.0
Sundown Pub,94.66666667,5903 N Lombard St,Portland,97203.0
Lucky House,82.33333333,5905 NE Halsey St,Portland,97213.0
Drunken Noodle,78.33333333,5907 N Lombard St,Portland,97203.0
Jola Cafe,92.0,5915 SW Corbett Ave,Portland,97239.0
Lions Eye,97.25,5919 SE 82nd Ave,Portland,97266.0
Nayar Taqueria,90.33333333,5919 SE Foster Rd,Portland,97206.0
Bambuza Commissary,98.33333333,5921 NE 80th Ave,Portland,97218.0
A L Sports Pub,95.66666667,5933 NE Glisan St,Portland,97213.0
Dairy Queen Duke St,99.0,5934 SE Duke St,Portland,97206.0
Seven Virtues,94.66666667,5936 NE Glisan St,Portland,97213.0
Madrona Hill Cafe,97.5,5937 N Greeley Ave,Portland,97217.0
Rain or Shine Coffee House,94.0,5941 SE Division St,Portland,97206.0
Popeyes 308F,93.0,5949 NE Martin Luther King Jr Blvd,Portland,97211.0
Proper Pint Tap Room,96.5,5965 SE 52nd Avenue,Portland,97206.0
Paa Dee,100.0,6 SE 28th Ave,Portland,97214.0
Rontoms,97.5,600 E Burnside St,Portland,97214.0
Rusty Nail Pizza & Pub,96.66666667,600 NW Naito Pkwy C,Portland,97209.0
Modern Time Brewing,97.0,600 SE Belmont Street,Portland,97214.0
Cuon - Vietnamese Street Food,92.25,600 SW 4th Ave,Portland,97204.0
Sidelines,93.66666667,6001 NE Win Sivers Dr,Portland,97220.0
Mt Scott Pub,98.33333333,6001 SE 72nd Ave,Portland,97206.0
Starbucks Coffee Piedmont #14047,100.0,6003 NE Martin Luther King Jr Blvd,Portland,97211.0
Barlow Tavern,96.66666667,6008 N Greeley Ave,Portland,97217.0
Tarad Thai and Market Restaurant,99.0,601 SE Morrison St,Portland,97214.0
"Starbucks, #455",95.0,601 SW Washington St,Portland,97205.0
Sweet Cream Cafe,100.0,6014 NE Glisan St,Portland,97213.0
Tambayan Restaurant,93.66666667,6014 SE Foster Rd,Portland,97206.0
Lay Low Tavern,94.0,6015 SE Powell Blvd,Portland,97206.0
"Starbucks Coffee, #22003",100.0,6020 NE Columbia Blvd,Portland,97218.0
UFO Pizza,97.5,6024 NE Glisan St,Portland,97213.0
Public Domain,89.75,603 SW Broadway,Portland,97205.0
"Starbucks Coffee, #14040",100.0,603 SW Jackson St,Portland,97201.0
Cheese Bar,100.0,6031 SE Belmont St,Portland,97215.0
Caldera Public House,98.5,6031 SE Stark St,Portland,97215.0
China Wok,96.33333333,6033 NE Win Sivers Dr D,Portland,97220.0
Baerlic Beerhall & Garden,100.0,6035 NE Halsey St,Portland,97213.0
Jurassic,94.0,6036 SE Division St,Portland,97206.0
Mocks Bottom Cafe,97.25,6040 N Cutter Cir 311,Portland,97217.0
Pizzicato Gourmet Pizza,96.33333333,6042 SE Division St,Portland,97206.0
Stark Street Station,96.66666667,6049 SE Stark St,Portland,97215.0
Columbia Stirp,98.0,605 N Columbia Blvd,Portland,97217.0
Berlu,98.33333333,605 SE Belmont Street,Portland,97214.0
Bar Botellon,92.0,606 NE Davis St,Portland,97232.0
Robo Taco,95.0,607 SE Morrison St,Portland,97214.0
"Starbucks Coffee, #432",100.0,6080 SW Macadam Ave,Portland,97239.0
Nongs Khao Man Gai,97.33333333,609 SE Ankeny St,Portland,97214.0
Marukin,96.66666667,609 SE Ankeny St A,Portland,97214.0
Gils Speakeasy,100.0,609 SE Taylor St,Portland,97214.0
Hair of the Dog Brewery,97.5,61 SE Yamhill St,Portland,97214.0
Silverado,100.0,610 NW Couch St,Portland,97209.0
Petunias Pies and Pastries,88.5,610 SW 12th Ave,Portland,97205.0
Chefstable Catering,98.5,611 SE Grant St,Portland,97214.0
Jakes Grill,83.0,611 SW 10th Ave,Portland,97205.0
Portland Japanese Garden Tea Cafe,100.0,611 SW Kingston Ave,Portland,97205.0
Assembly Brewing,92.0,6112 SE Foster Rd B,Portland,97206.0
Communion Bakehouse,88.5,6116 SE Milwaukie Ave,Portland,97202.0
Muu Muus,97.33333333,612 NW 21st Ave,Portland,97209.0
Pho Corner Restaurant,78.0,6120 NE Sandy Blvd,Portland,97213.0
New Taste of India,98.5,6123 SW Macadam Ave,Portland,97239.0
Courtyard at Mt Tabor The Plaza,94.5,6125 SE Division St,Portland,97206.0
Mad Hanna,96.5,6129 NE Fremont St,Portland,97213.0
Airport Cafe,97.5,6135 NE 80th Ave,Portland,97218.0
Jackknife,92.0,614 SW 11th Ave,Portland,97205.0
Don Pedro Restaurante,85.33333333,615 SE 122nd Ave,Portland,97233.0
Melody Ballroom,100.0,615 SE Alder St,Portland,97214.0
Bonsai Restaurant,79.25,615 SW Broadway Ste 102,Portland,97205.0
Cinema 21,99.25,616 NW 21st Ave,Portland,97209.0
Boss Hawgs Bar N Grill,91.66666667,617 NE 102nd Ave,Portland,97220.0
Hawgs Too,100.0,619 SE 122nd Ave,Portland,97233.0
Bridge City Taproom,90.5,620 SE 122nd Ave,Portland,97233.0
3 Reyes Restaurant,93.0,620 SE 181st Ave,Portland,97233.0
Brunch Box,91.0,620 SW 9th Ave,Portland,97205.0
Prescott Cafe,100.0,6205 NE Prescott St,Portland,97218.0
Civic Taproom and Bottle Shop,99.0,621 SW 19th Ave,Portland,97205.0
Chef Naoko at MUJI,97.75,621 SW 5th Avenue,Portland,97204.0
Bar Maven,92.66666667,6219 SE Foster Rd,Portland,97206.0
Table 6 Cafe,96.0,622 NE Grand Ave,Portland,97232.0
Escape from NY Pizza,98.0,622 NW 23rd Ave,Portland,97210.0
Mummys Restaurant,89.25,622 SW Columbia St,Portland,97201.0
Ramada Inn Leas Landing,96.33333333,6221 NE 82nd Ave,Portland,97220.0
San Felipe Taqueria,82.0,6221 SE Milwaukie Ave,Portland,97202.0
Swan Garden,100.0,6228 N Interstate Ave,Portland,97217.0
Radisson Hotel Lakeside Cafe,96.0,6233 NE 78th Ct,Portland,97218.0
Pho an Sandy,95.33333333,6236 NE Sandy Blvd,Portland,97213.0
Kyra's Bake Shop,100.0,625 NW 21st Avenue,Portland,97209.0
Joy Poke,92.25,625 SW 4th Ave,Portland,97204.0
Main Street Kitchen,99.5,626 SE Main St,Portland,97214.0
Spatzle and Speck,87.0,626 SW Park Ave,Portland,97205.0
Creepy's,98.0,627 SE Morrison St,Portland,97214.0
Il Solito,77.25,627 SW Washington St,Portland,97205.0
Kornblatts Delicatessen,96.25,628 NW 23rd Ave,Portland,97210.0
"Subway 22818,",98.0,6302 SW Capitol Hwy,Portland,97239.0
Cakery The,100.0,6306 SW Capitol Hwy,Portland,97239.0
Coco Donuts PSU,91.75,631 SW Harrison St,Portland,97201.0
Aladdins Cafe,100.0,6310 NE 33rd Ave,Portland,97211.0
B-Side Tavern,100.0,632 E Burnside St,Portland,97214.0
Ohana Hawaiian Cafe,93.33333333,6320 NE Sandy Blvd,Portland,97213.0
Gigis Cafe,87.0,6320 SW Capitol Hwy,Portland,97239.0
"Starbucks Coffee, Hillsdale, #433",97.5,6326 SW Capitol Hwy,Portland,97239.0
Jade Dragon Chinese Restaurant and Lounge,87.0,6327 SW Capitol Hwy,Portland,97239.0
Lucky Devil Lounge,90.5,633 SE Powell Blvd,Portland,97202.0
Hotlips Pizza Civic,91.33333333,633 SW 19th Ave,Portland,97205.0
Baker and Spice Bakery,97.0,6330 SW Capitol Hwy,Portland,97239.0
City Thai Cuisine,80.0,6341 SW Capitol Hwy,Portland,97239.0
Anchoi,93.0,635 SW College St,Portland,97201.0
Dairy Hill Ice Cream,87.0,6352 SW Capitol Hwy,Portland,97239.0
"Einstein Bros Bagels, #2190",100.0,6366 SW Capitol Hwy,Portland,97239.0
Oak and Olive,87.5,6369 SW Capitol Hwy,Portland,97239.0
Papa Johns Pizza,97.5,6372 SW Capitol Hwy,Portland,97239.0
Bar Dune,100.0,638 E Burnside Street,Portland,97214.0
Bridgetown Star Bar,100.0,639 SE Morrison St,Portland,97214.0
13 Virtues,91.0,6410 SE Milwaukie Ave,Portland,97202.0
Chinese Delicacy Restaurant,89.5,6411 SE 82nd Ave,Portland,97266.0
CRACKER BOX TAVERN,95.33333333,6420 NE Portland Hwy,Portland,97218.0
Nite Hawk Cafe Lounge,97.33333333,6423 N Interstate Ave,Portland,97217.0
Rose VL Deli,87.0,6424 SE Powell Blvd,Portland,97206.0
Bar Carlo,98.0,6439 SE Foster Rd,Portland,97206.0
Cafe Du Berry,90.5,6439 SW Macadam Ave,Portland,97239.0
Sasquatch Brewery,83.0,6440 SW Capitol Hwy,Portland,97239.0
Eb and Bean Three,100.0,645 NW 21st Street,Portland,97209.0
Paddys Bar and Grill,83.33333333,65 SW Yamhill St,Portland,97204.0
Green Bridge Coffee,97.0,650 NE Holladay St,Portland,97232.0
"Cafe Today at Liberty Centre,",90.0,650 NE Holladay St 150,Portland,97232.0
Etc...Eatery,94.0,6500 SW Virginia Ave,Portland,97239.0
Pieper Cafe,95.5,6504 SE Foster Rd,Portland,97206.0
Da Hui,94.25,6506 SE Foster Rd,Portland,97206.0
Sushi One,94.0,6516 N Denver Ave,Portland,97217.0
Nest Playground,98.33333333,6517 NE Sandy Blvd,Portland,97213.0
Starday Tavern,95.33333333,6517 SE Foster Rd,Portland,97206.0
Hidden East Tavern,76.25,6525 SE 52nd Ave,Portland,97206.0
Off The Griddle,94.0,6526 SE Foster Rd,Portland,97206.0
Atlas Pizza on Foster,88.5,6535 SE Foster Rd,Portland,97206.0
Chau Sandwich,86.0,6543 SE Milwaukie Ave,Portland,97202.0
Look Long Brewing Company,100.0,6550 N Interstate Avenue,Portland,97217.0
Lodge Bar and Grill,99.0,6605 SE Powell Blvd,Portland,97206.0
Puffle Waffle,98.33333333,661 SE Belmont St,Portland,97214.0
Salt & Pepper,69.0,6611 SE Powell Blvd,Portland,97206.0
Local 66 Bar and Grill,85.0,6618 SE Powell Blvd,Portland,97206.0
Kainos Coffee House LLC,100.0,6633 NE Sandy Blvd,Portland,97213.0
Powell Seafood Restaurant,91.0,6633 SE Powell Blvd,Portland,97206.0
Urban German Grill,82.0,6635 N Baltimore Ave,Portland,97203.0
Bella Cucina,100.0,6635 N Commercial Ave,Portland,97217.0
Relish Gastro Pub,92.25,6637 SE Milwaukie Ave,Portland,97202.0
Fairlane Coffee,94.66666667,6647 SE Milwaukie Ave,Portland,97202.0
Bud Clark Commons,99.25,665 NW Hoyt St,Portland,97209.0
Cafe At The J,77.75,6651 SW Capitol Hwy,Portland,97219.0
Fat Alberts Breakfast Cafe,90.66666667,6668 SE Milwaukie Ave,Portland,97202.0
Tamale Boy Tienda,100.0,668 N Russell St,Portland,97227.0
Kichinto,87.66666667,6685 W Burnside Road Unit 352,Portland,97212.0
Labrewatory,95.5,670 N Russell St,Portland,97227.0
Dawn Patrol Coffee,100.0,670 N Russell Street,Portland,97227.0
Cosmo Lounge,96.33333333,6707 SE Milwaukie Ave,Portland,97202.0
Pizzeria Otto,100.0,6708 NE Sandy Blvd,Portland,97213.0
Limelight Restaurant and Lounge,87.33333333,6708 SE Milwaukie Ave,Portland,97202.0
Cider Mill Lounge,86.0,6712 SW Capitol Hwy,Portland,97219.0
Bible Club,93.5,6716 SE 16th Ave,Portland,97202.0
Retro Game Bar,97.0,6720 NE Martin Luther King Jr Boulevard,Portland,97211.0
El Burrito Azteca 2,94.33333333,6728 NE Sandy Blvd,Portland,97213.0
D's Brickhouse,89.0,6732 NE Sandy Blvd,Portland,97213.0
Thien Hong,93.0,6749 NE Sandy Blvd,Portland,97213.0
High Water Mark Lounge and Cafe,92.0,6800 NE Martin Luther King Jr Blvd,Portland,97211.0
Over Easy Bar and Breakfast,88.33333333,6801 N Columbia Way,Portland,97203.0
Stickers Asian Cafe,92.0,6808 SE Milwaukie Ave,Portland,97202.0
TM Banh Mi,100.0,6812 NE Broadway,Portland,97213.0
Buffalo Gap,95.0,6835 SW Macadam Ave,Portland,97219.0
Coquine,92.0,6839 SE Belmont St,Portland,97215.0
Mekha Restaurant,85.0,6846 NE Sandy Blvd,Portland,97213.0
Kays Bar,94.75,6903 SE Milwaukie Ave,Portland,97202.0
Ben & Esther's Bagels,100.0,6912 NE Sandy Boulevard,Portland,97211.0
Misdemeanor Meadows,95.66666667,6920 SE 52nd Ave,Portland,97206.0
Meridian 7,97.0,7 NE Martin Luther Kinng Jr Boulevard,Portland,97232.0
Duck Store,98.75,70 NW Couch St,Portland,97209.0
Oregon Public House,95.33333333,700 NE Dekum St,Portland,97211.0
"Cafe 700,",93.0,700 NE Multnomah St 140,Portland,97232.0
Portland Roasting Coffee,94.75,700 SW 5th Ave,Portland,97204.0
Yong Kang Street-Noodle House,78.75,700 SW 5th Ave #1101,Portland,97204.0
Raising Cane's Chicken Fingers,92.0,700 SW 5th Avenue,Portland,97204.0
Kung Fu Tea,89.0,700 SW 5th Avenue #175,Portland,97204.0
Burger Fi,95.0,700 SW 5th Avenue Space 1113,Portland,97204.0
PDX Alaska Airlines Boardroom C2120A,94.75714286,7000 NE Airport Way,Portland,97218.0
"PDX Capers Market, T2509",99.5,7000 NE Airport Way 0,Portland,97218.0
"PDX Vino Volo, C2064",99.0,7000 NE Airport Way C2064,Portland,97218.0
"PDX Starbucks Coffee C-East Kiosk,",97.33333333,7000 NE Airport Way C-east K,Portland,97218.0
PDX Kenny & Zukes Deli,98.14285714,7000 NE Airport Way Conc #c,Portland,97218.0
PDX Portland Roasting - North Lobby,100.0,7000 NE Airport Way N Lobby,Portland,97218.0
PDX Peet's Coffee D2000A,98.33333333,7000 NE Airport Way Space D2000a,Portland,97218.0
"PDX Peet's Coffee, T1014",98.33333333,7000 NE Airport Way T1014,Portland,97218.0
"PDX Stumptown Coffee Roasters, South",98.33333333,7000 NE Airport Way Unit T2522,Portland,97218.0
Home 2 Suites by Hilton,100.0,7001 NE 82nd Avenue,Portland,97220.0
"Starbucks Coffee, #413",100.0,7001 SE Milwaukie Ave,Portland,97202.0
Bun Bo Hue Restaurant,92.33333333,7002 SE 82nd Ave,Portland,97266.0
Your Inn Tavern,94.0,7004 N Catlin Ave,Portland,97203.0
Rose City Taqueria,83.33333333,7007 N Fessenden St,Portland,97203.0
Michoacan Corporation,95.0,7008 N Interstate Ave,Portland,97217.0
Mikkeller,97.0,701 E Burnside St,Portland,97214.0
Irving Street Kitchen,90.25,701 NW 13th Ave,Portland,97209.0
Papa Haydn West,98.5,701 NW 23rd Ave,Portland,97210.0
Nordstrom Cafe,96.75,701 SW Broadway,Portland,97205.0
Country Inn and Suites Brenners Restaurant,99.0,7025 NE Alderwood Rd,Portland,97218.0
Reds Bar and Grill,97.5,7025 SE Foster Rd,Portland,97206.0
"Chipotle Mexican Grill, #440",100.0,704 NE Weidler St,Portland,97232.0
Bhuna Restaurant,100.0,704 NW 21st Ave,Portland,97209.0
Nick's Pizza & Sports Bar,91.0,707 NE 181st Ave,Portland,97230.0
Happy Dragon Chinese Restaurant,90.5,707 NE 82nd Ave,Portland,97220.0
Muchas Gracias,86.5,707 NE Weidler St,Portland,97232.0
Rimsky Korsakoffee,100.0,707 SE 12th Ave,Portland,97214.0
Senate PDX,77.33333333,71 SW 2nd Ave,Portland,97204.0
Atlas On Killingsworth,97.75,710 N Killingsworth St,Portland,97217.0
Loyal Legion,97.33333333,710 SE 6th Ave,Portland,97214.0
Gandhi Indian Restaurant,82.0,710 SW 2nd Ave,Portland,97204.0
Native American Student and Community Center PSU,97.0,710 SW Jackson St,Portland,97201.0
Amir's Motherland Dish,90.5,7100 NE Glisan St,Portland,97213.0
Sky Jocky Bar & Grill,96.0,7101 NE 82nd Ave,Portland,97220.0
Firehouse,97.0,711 NE Dekum St,Portland,97211.0
Coffee Time,100.0,712 NW 21st Ave,Portland,97209.0
Big Kahunas BBQ and Catering,91.0,7123 N Lombard St,Portland,97203.0
Maple Leaf,85.66666667,7129 SE Foster Rd,Portland,97206.0
Heim Bakery & Cafe,94.66666667,7137 NE Fremont St,Portland,97213.0
Grand Central Bakery Fremont,97.0,714 N Fremont St,Portland,97227.0
Pho Jasmine,97.0,714 N Killingsworth Ct,Portland,97217.0
Belle Foodservice,97.33333333,714 NE Hancock St Ste 107,Portland,97212.0
715 Inn,100.0,715 NE BROADWAY Street,Portland,97232.0
Old Spaghetti Factory,97.0,715 SW Bancroft St,Portland,97239.0
Capital One Cafe,96.33333333,715 SW Morrison St,Portland,97205.0
R&R Bar,92.0,716 NW 21st Ave,Portland,97209.0
Yurs Restaurant and Lounge,92.25,717 NW 16th Ave,Portland,97209.0
Home,100.0,719 SE Morrison St,Portland,97214.0
Kachinka,100.0,720 SE Grand Ave,Portland,97214.0
Rum Club,100.0,720 SE Sandy Blvd,Portland,97214.0
"Starbucks Coffee, #401",96.0,720 SW Broadway,Portland,97205.0
Fillmore Coffee,98.75,7201 NE Glisan St A,Portland,97213.0
Blank Slate,99.0,7201 NE Glisan St C,Portland,97213.0
Classic Thai Cuisine,83.33333333,7202 SE Milwaukie Ave,Portland,97202.0
Fairleys Pharmacy,100.0,7206 NE Sandy Blvd,Portland,97213.0
Twenty First Ave Kitchen & Bar,96.75,721 NW 21st Ave,Portland,97209.0
Kiosko La Perlita,97.42857143,721 NW 9th Ave,Portland,97209.0
Samos Bistro & Market,95.66666667,7215 NE Prescott St,Portland,97218.0
Bossanova Ballroom,100.0,722 E Burnside St,Portland,97214.0
Devils Food Catering Upstairs,94.0,722 N Page St,Portland,97227.0
Nalu Kava Bar,100.0,722 N Sumner St,Portland,97217.0
Picnic House and Barlow,84.5,723 SW Salmon St,Portland,97205.0
"Pizza Nostra, #A",92.0,7237 N Philadelphia Ave,Portland,97203.0
Lunch Detention,95.5,7238  SE Foster,Portland,97206.0
Portland Mercado,100.0,7238 SE Foster Rd,Portland,97206.0
XOCOTL,98.0,7238 SE Foster Rd # 2,Portland,97206.0
Sandino Coffee Roasters,96.0,7238 SE Foster Rd # 4,Portland,97206.0
Barrio Bar,100.0,7238 SE Foster Rd Ste 9,Portland,97206.0
El Inka,99.4,7238 SE Foster Road,Portland,97206.0
Wurst,100.0,724 E Burnside St,Portland,97214.0
Oregon Jewish Museum and Center for Holocaust Education,99.0,724 NW Davis St,Portland,97209.0
"Taco Bell 32937,",98.5,725 NE Weidler Street,Portland,97232.0
MoMo Lounge,97.5,725 SW 10th Ave,Portland,97205.0
